Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8,Enc. Variable 9,Enc. Variable 10,Enc. Variable 11,Enc. Variable 12,Enc. Variable 13,Enc. Variable 14,Enc. Variable 15
-0.03865762,-0.07716388,0.27304092,-0.15985459,-0.12640758,-0.5333591,0.31874833,-0.2281421,-0.48472768,0.14709833,-0.4036717,0.19665189,0.10714075,0.18671341,-0.33224386,0.5129028
-0.34763145,0.19438574,0.30502525,-0.4654658,-0.52093095,-0.017665498,0.08293623,0.17269169,-0.64969134,0.016238399,-0.09043092,-0.32756984,0.049714237,0.2931509,-0.19453415,0.20934524
-0.14231345,0.079306856,-0.08185724,0.1296856,0.39769658,0.3044898,0.0099871345,0.19259053,0.20145676,-0.2167004,-0.41519246,-0.91010135,-0.49990776,0.18252625,-0.5048903,-0.040831562
0.14739725,-0.37707284,0.49007323,-0.4360884,-0.016438663,-0.008274972,0.22019011,0.26335236,-0.16302907,-0.69303757,-0.036319062,0.10774709,-0.18486303,0.12475263,-0.3960998,-0.46667117
-0.24166566,0.33846116,0.25996783,0.09504461,0.12908962,-0.25831032,0.3740667,0.06357494,-0.20790468,0.33623892,-0.35853413,-0.43710643,0.39176664,0.27759668,-0.43807325,0.30269372
0.0056613684,0.05006526,0.26668516,-0.41093168,-0.5929338,-0.29078132,0.3677211,-0.045517746,-0.45178616,-0.29495758,-0.027357448,0.14869118,-0.36344534,0.42983538,0.06643283,0.17687516
-0.23743889,0.19187976,0.27021188,0.19692358,0.47276634,0.41071504,-0.007571686,0.3471865,0.104452245,-0.21538444,-0.23873964,-0.73517513,-0.42692903,0.26076686,-0.60855997,-0.0065642246
0.20361683,-0.30889937,0.907526,-0.2350262,-0.121899456,-0.16816272,0.54011565,-0.004386142,-0.6599255,-0.009543657,-0.1011697,0.4561463,-0.07541112,0.3969795,-0.58818394,0.29125264
-0.33610454,-0.05845076,0.24343905,-0.036247194,-0.2002664,-0.45681095,-0.13513017,0.2711228,-0.48013854,-0.0503847,-0.34150857,-0.33478236,0.29117838,0.1648004,-0.16863401,0.57987714
-0.28953212,0.12919988,0.030700179,-0.3833695,-0.04206212,-0.5990979,0.3733665,0.04612423,-0.42575476,0.31456217,-0.27662736,0.03632643,0.38111612,0.13965622,0.01800076,0.35656318
-0.28863022,0.051690668,-0.26826194,-0.36037663,-0.1090744,-0.3371389,0.18073744,0.23971711,-0.2566503,0.19002634,-0.09514948,-0.17610243,0.55989003,0.010115858,0.1553105,0.14448173
-0.2710607,0.17346647,-0.378444,-0.17586164,0.08477257,0.13145207,0.0257716,0.22567838,-0.0762228,0.13027082,-0.17979765,-0.824061,-0.07346102,0.13709988,-0.1803453,0.09950297
-0.3219558,0.1849196,0.068645805,-0.15533073,-0.4214288,-0.27572235,0.17435756,0.13113387,-0.47954398,0.050585806,-0.15614456,-0.1149113,-0.117729194,0.31983262,-0.14546095,0.13146304
0.022236839,0.64791924,0.5508666,-0.8701496,-0.15284657,-0.3340068,0.6829919,-0.39039144,-0.271857,0.42018119,-0.025104348,0.13768223,0.53922945,0.40565673,-0.4692095,0.3788906
-0.16881007,0.18248448,0.1104863,-0.40368152,-0.4387406,-0.3504936,0.73936576,-0.13128695,-0.54013807,0.062774375,-0.38094103,0.52074873,0.09018611,0.08561992,-0.3214479,0.22586775
-0.15678397,0.34671387,0.20267689,0.021759354,0.08628579,0.15173526,-0.044631604,0.42860562,0.032734767,-0.4241514,-0.047598667,-0.74117285,-0.37254748,0.14481576,-0.59793097,-0.00073297555
-0.2600496,0.23697738,0.49701586,-0.31289417,-0.3260622,-0.12944806,0.26070938,0.04190063,-0.67929107,0.112841934,0.12334532,-0.23388326,0.15339582,0.21420959,-0.025963608,0.29513732
-0.09455034,0.33006638,-0.13216284,-0.27515465,0.24649273,-0.075731725,0.037537523,0.2804915,-0.38187084,-0.024244774,-0.051477067,-0.47796357,-0.12956649,0.42324474,-0.1833187,0.00037088757
-0.074945025,0.30803964,-0.35024616,-0.2839999,-0.2448352,-0.82810557,0.5790633,-0.17502885,0.21547878,-0.16942526,-0.8925866,0.5284803,0.63017005,0.034579683,-0.3760636,0.030362813
-0.44052088,-0.15134443,-0.5845157,0.0895374,0.17092748,0.15982725,-0.18450738,0.24476625,0.26322353,-0.09938481,-0.32726964,-0.93810886,-0.5152987,0.22961782,-0.41066778,0.11420852
0.007402476,0.33143637,0.06702542,-0.67892516,-0.26257208,-0.20185935,0.37031734,-0.013897089,-0.2588791,-0.09735583,0.12129038,-0.2406142,0.21313106,0.059507597,0.014307708,0.45643768
-0.068166286,0.19003111,0.17465016,-0.24001974,-0.43906194,-0.31238854,0.33526963,-0.0069053397,-0.4457956,-0.2144977,-0.19006568,0.3855241,0.118151195,0.30309924,-0.10512492,0.14254437
0.28403947,-0.21388352,0.81541556,-0.57552576,0.15703806,-0.58221835,0.8235814,-0.41867346,-0.32246035,0.2832642,0.19721934,-0.07019367,0.039620563,0.55418044,-0.33768004,0.1612033
-0.238932,-0.10544182,-0.33185065,-0.3989854,-0.64583045,-0.7404111,0.49514315,-0.02305845,-0.21302387,-0.12760621,-0.52072537,0.2678154,0.44873312,-0.4675218,0.037587017,0.052062955
0.51539123,-0.24537715,0.7386678,-0.7932476,0.024659723,-0.008060321,0.72673386,-0.13993622,-0.55007297,-0.3865338,0.23320416,0.23966311,-0.42611253,0.5039134,-0.5445416,-0.36175254
0.34097832,-0.07987061,0.8776328,-0.20469944,-0.023491748,-0.55515385,0.8431493,-0.5237012,0.21942568,0.46219993,-0.19622338,0.17302288,0.08656679,0.5437233,-0.31182587,0.30104262
-0.28307897,0.09042389,0.09535961,-0.42930743,-0.6760696,-0.6514181,0.17637943,-0.08763325,-0.3977614,-0.069925435,-0.3500328,0.019763969,0.3951951,0.61330235,-0.18463935,0.43634427
-0.0584292,0.03473775,0.4580169,-0.62384284,-0.5414879,-0.3082366,0.2838369,0.13600601,-0.44216684,-0.05381287,-0.011599988,-0.10755393,0.065093644,0.36930752,-0.17825688,0.38727733
-0.18265055,0.37172207,0.11375983,-0.17405546,-0.0033648205,0.116301164,-0.0057033636,0.47390145,-0.32742083,-0.13485824,-0.12768333,-0.64257365,-0.17820692,0.19379112,-0.52801114,0.17039528
0.07115304,0.20420106,0.4633589,-0.8455626,-0.26358166,-0.12079338,0.3945987,0.22483683,-0.43430486,-0.16549683,0.34135917,-0.2758737,-0.06721621,0.29291576,-0.16858314,-0.06516964
-0.13082662,0.098929964,0.1595316,-0.15258151,-0.19463111,-0.43840367,0.14373785,0.55331975,-0.76085365,-0.44877598,-0.14580515,-0.011495352,0.2946759,0.065456666,-0.3873116,0.29439005
0.053135253,0.2081075,0.34025216,-0.6257818,-0.55219245,-0.26356447,0.5285148,-0.1808226,-0.14371894,-0.21285152,0.008529041,0.06916876,-0.109950714,0.24325791,-0.050728742,0.2899805
-0.17117353,0.23976496,-0.019707657,-0.39358878,-0.28727272,-0.3687235,0.24955186,-0.1999173,-0.32312492,0.24557456,-0.17063701,-0.52764446,-0.12522621,0.43356416,0.19349618,0.46192852
-0.28054857,0.41379532,-0.07650923,-0.38163164,-0.1869,0.08255248,0.075597495,0.23041505,-0.2489739,-0.13753754,-0.01080174,-0.5607073,-0.20606332,0.0939381,-0.1890218,0.033443216
-0.17868988,0.2637304,-0.043496944,-0.03543312,0.10750371,0.071903676,0.08905116,0.12815945,-0.14145081,0.112142295,-0.25329125,-0.7269681,-0.09919261,0.10102154,-0.3738217,0.27943116
0.02246207,-0.14845024,0.8192251,-0.26066235,-0.20314717,-0.59999233,0.34751654,-0.38289657,-0.31391412,0.3241874,0.028678715,-0.37964582,0.47587046,0.19229276,-0.223635,0.26468098
-0.65231097,0.09405338,0.065843925,-0.33465165,-0.36706665,-0.16997969,-0.19441244,0.33594877,-0.29630476,0.14808226,-0.23321405,-0.34449553,0.12911472,0.10304963,-0.267466,0.24557003
-0.36652848,-0.23573864,-0.5095236,-0.61253715,-0.6558213,-0.045222685,-0.17539294,0.6813932,-0.38586855,-0.50597167,-0.19969168,-0.3553416,-0.115200795,0.35870844,0.16702792,0.035007652
0.16052715,0.059227988,0.32294783,-0.52817935,-0.07225866,-0.1299082,0.30428857,-0.19228724,-0.5616128,0.02874957,-0.13200194,-0.072039,0.15060316,0.3222989,-0.27131423,0.62787604
-0.10009886,0.056876283,-0.14537394,0.082635954,0.17059402,0.39522123,0.05178304,0.22670797,0.06913311,-0.1671518,-0.3600857,-0.91823995,-0.39296487,0.15490706,-0.33740696,-0.03581666
-0.21572651,0.09542636,0.19416192,-0.27320856,-0.30327404,-0.5910804,0.20009066,-0.10891135,-0.42964575,0.18812403,-0.4714174,-0.077808745,0.3074413,0.3202042,-0.19187887,0.5279551
-0.23031965,0.38278082,-0.10011902,-0.46857902,-0.18559104,-0.14814359,0.3348842,0.187393,-0.3951267,-0.16083197,0.009989295,-0.18536499,0.2796937,0.061958086,-0.13630553,0.09912897
-0.082623675,0.34545678,0.030861473,-0.3673349,-0.0064901584,-0.10525055,0.24384165,0.02736196,0.06047041,-0.1663259,-0.28530934,-0.6117422,-0.12115497,0.18749967,-0.39316544,0.1659185
0.044550322,0.27427804,0.008968543,-0.48521498,-0.2359334,-0.09531364,0.30339637,0.22021227,-0.24803236,-0.23424426,0.011399299,-0.036834743,-0.19911402,0.030370476,0.060111914,0.21750605
-0.292562,0.27054003,-0.08182605,-0.32584795,-0.16684555,0.044688754,0.12906352,0.25858688,0.00813685,-0.35858452,-0.3696454,-0.60328656,-0.24718252,0.33307576,-0.66271764,-0.14153084
-0.37516108,-0.24498516,-0.08669948,-0.07166953,-0.5244766,-0.20214757,-0.012876574,0.46019596,-0.7854221,-0.2516384,-0.1587725,-0.45501518,-0.16294879,0.56052685,0.14668272,0.31778875
0.10859668,0.28618374,0.27255467,-0.6982417,-0.33638507,-0.16188687,0.39493775,0.25390607,-0.58183116,-0.30579662,0.066010006,0.0040869936,0.14549129,0.34011638,-0.17841217,0.0058880574
-0.048690215,0.09673965,0.31240097,-0.08677499,-0.42854324,-0.28553376,0.43340623,0.1158427,0.054689996,-0.10506584,-0.3611943,0.37849337,0.108972244,0.12174129,-0.18518761,0.45811036
0.028014451,-0.20539954,0.33584404,-0.27354622,-0.40940905,0.054763973,0.1504069,0.3932576,-0.32837903,-0.4838866,-0.15935987,-0.038172476,-0.3371414,0.2909263,0.0885264,-0.3077931
-0.078065686,0.35959297,0.2920877,-0.21799798,-0.039697796,0.06872499,0.025885953,0.25211462,-0.3170996,0.08107728,0.019611865,-0.73005545,-0.14061345,0.275517,-0.35211924,0.22844909
-0.32954052,-0.15371546,-0.2556733,-0.38645974,-0.4141184,-0.6178219,0.12472294,0.6088846,-0.88614804,-0.37308666,-0.22662696,0.11364956,-0.019570356,0.45401266,-0.24383664,0.048885103
-0.45747975,-0.077767916,0.2541614,0.03177146,-0.5277713,-0.44701385,0.3846152,0.23912309,-0.7827632,-0.006665215,-0.32876533,-0.018594675,0.07308869,0.14639376,-0.035316803,-0.073899746
-0.15243831,0.14622861,-0.49734262,-0.5231671,-0.6056119,-0.55873084,0.3604236,-0.0072094956,-0.44981834,-0.14586312,-0.24590755,0.12050368,0.14012781,0.026016392,-0.046993658,0.46497592
-0.25602335,0.2514853,0.25260666,-0.336076,-0.008234916,-0.17535152,0.06542602,0.23776095,-0.6657669,0.17665976,-0.1894876,-0.56861526,-0.102729104,0.36640415,-0.40114895,0.256624
-0.28251907,0.43486694,0.26042914,-0.31047016,0.04146146,-0.32766968,0.41292322,0.1567546,-0.59528464,0.09080003,-0.06769509,-0.09648899,0.2893491,0.12326554,-0.39936125,0.0633874
-0.44216007,-0.3691123,-0.5328284,-0.063252896,-0.30805868,-0.47341704,0.04332902,0.5895126,-0.4482006,0.0029487088,-0.32254755,-0.25551277,-0.31994858,0.20526205,-0.035403907,0.36066976
-0.27552238,0.36897826,0.15484181,-0.11340389,0.06628337,0.24340998,0.01570342,0.51715964,-0.017954405,-0.15763623,-0.142712,-0.6606905,-0.20133887,0.077853516,-0.52821976,0.0037664524
0.2029725,-0.10642925,0.71544147,-0.75146127,-0.14659049,-0.36418027,0.6429725,-0.18604808,0.05685915,-0.13333969,0.29947254,0.25535643,-0.26085293,0.19874237,-0.22554113,-0.06537999
-0.14156556,0.2807155,0.22654125,-0.2336825,-0.12865236,0.28336805,-0.11331545,0.3665968,-0.2285961,-0.483343,0.11460941,-0.6985205,-0.6431405,0.20071696,-0.15920621,-0.47770506
0.083124176,0.085181504,0.7783344,-0.6023948,-0.27226382,-0.24421138,0.89103127,-0.17214836,-0.38585067,-0.11581228,0.1806885,0.2964676,0.11309615,0.34457794,-0.540406,0.047466207
-0.104743555,0.19109705,0.4702374,-0.296625,0.030423868,-0.14929537,0.6236995,0.114741,-0.38492313,0.025871016,0.12770489,0.35193855,-0.0092849005,0.19270937,-0.053567205,0.12813304
-0.17446098,0.016412962,0.70617014,-0.03704282,-0.08005045,-0.33405393,0.19578756,0.20533557,-0.55714464,-0.20338815,-0.18925989,0.17114867,0.20218748,0.28734854,-0.2606717,0.3196199
-0.13897942,0.20749626,0.25595516,-0.37419483,-0.4701901,-0.31626678,0.5533048,-0.20893924,-0.40081283,-0.31159684,-0.0013389438,0.39334995,0.09719113,0.2745704,-0.0924796,0.4093992
0.031527862,-0.17561959,0.15150923,-0.24650079,-0.018454835,-0.4809357,1.0411022,-0.6961592,-0.56478506,-0.13096948,-0.3551937,0.6868601,-0.21286431,0.22203054,-0.027917478,-0.01769341
-0.38279748,0.17806475,0.058717184,0.10126057,0.05400841,0.22163604,0.11868179,0.09263866,-0.0414844,0.07407464,-0.40630016,-0.79460484,-0.21002574,0.17924204,-0.52954906,0.085543536
-0.25362623,-0.12386091,0.09638319,0.36690345,0.24822693,0.42621648,0.023754656,-0.26149347,-0.03733581,0.11622122,-0.27064982,-0.80210984,-0.16915366,0.0018999879,-0.4085744,0.20907514
-0.06239534,-0.13315427,0.5877761,-0.31690985,-0.3290201,-0.22928895,0.63169837,-0.09290591,-0.1910299,-0.26684114,-0.001080282,0.71167165,-0.24413902,0.26064634,-0.4874689,0.30774212
-0.3566311,0.32994545,0.42133006,-0.5787811,-0.23689187,-0.10386578,0.88468796,-0.09186694,-0.68762517,0.12535724,-0.11820827,0.37060255,0.038415402,-0.015543275,-0.09226705,-0.0006159642
0.06063524,0.31306052,0.4194341,-0.4670939,-0.24985994,-0.19980952,0.39561227,0.2907996,-0.4636147,-0.31423423,0.21200854,-0.035051156,0.06552076,0.18204218,-0.21667455,0.17367806
0.018174753,0.3061251,0.18258354,-0.42687353,-0.0014327993,-0.14555633,0.23948686,0.037389036,0.02987785,0.007123843,0.13415328,-0.38151246,0.08736521,-0.0075644874,0.36909032,0.27682835
-0.03268789,0.33361602,0.42891237,-0.7498822,0.043006778,-0.5681772,0.8696,-0.5832132,-0.35179484,0.21176818,-0.3669351,0.48054808,0.3177947,0.39911696,-0.13780537,0.20542623
0.15143034,0.16197512,0.68814546,-0.5924313,-0.36301312,-0.23698781,0.610735,-0.14455791,-0.28957936,-0.18081355,0.03622771,0.28476024,0.16224469,0.29624966,-0.51204276,0.1614887
-0.26663405,0.10934627,0.09156011,-0.023924224,-0.3030057,-0.29714996,0.39706758,-0.14984399,-0.028237188,-0.08418749,-0.39476788,0.29935575,-0.09500416,0.011929451,-0.11455083,0.2440925
-0.043316424,-0.046365812,-0.49921986,-0.15815277,-0.5477708,-0.28678882,-0.02113666,0.026590299,-0.23669575,-0.11224191,-0.37992167,-0.42012513,-0.16927134,0.26185623,0.26323378,0.6803853
0.32928586,-0.25522792,0.9336944,-0.10884615,-0.40817115,-0.3133139,0.67793584,-0.104322284,-0.4139037,0.20823377,-0.2247259,0.2149678,0.18857591,0.37319136,-0.33123243,0.2674346
0.07312634,0.12513891,0.09994165,-0.5945388,-0.47251374,-0.2847752,0.116242394,0.26445532,-0.25729507,-0.16237365,-0.096455544,-0.22352113,0.08811475,0.21306077,-0.14718264,0.49920836
-0.24227595,0.23187843,-0.002686467,-0.06970713,0.19679232,0.2611341,0.042907573,0.4131635,0.30222356,-0.44794026,-0.3568964,-0.7797883,-0.2889182,-0.208803,-0.4159849,-0.1584091
-0.12772849,0.05715294,-0.09046846,0.099341035,0.28612632,0.177207,0.02081018,0.24601062,-0.19088934,0.27532062,-0.32932523,-0.8051082,-0.19170408,0.37480563,-0.2935003,0.21280345
0.038687065,0.25640005,0.376972,-0.4957046,-0.20746939,0.15353842,0.34880793,0.18919733,-0.3413809,-0.26744336,0.4452459,-0.4442023,-0.34278274,0.1840337,-0.040059056,-0.15701771
-0.22165178,-0.1142382,-0.19733936,-0.05957082,-0.49517226,-0.5127107,0.313882,0.53814846,-0.4456494,-0.37724566,-0.5408575,0.3677733,0.1510474,-0.1555778,0.0006397478,0.35696226
0.07221707,0.12881887,0.12107621,-0.47222742,-0.37822023,-0.36954612,0.3315241,-0.046221286,-0.26875955,-0.1667252,-0.34555236,-0.019329146,-0.227191,0.2499596,-0.2753822,0.37932
-0.6098707,-0.15026972,-0.5792058,-0.1668865,-0.2429229,-0.18817636,0.033870228,0.47026637,-0.48448825,0.31030914,-0.28735423,-0.73364115,-0.06171108,0.22532447,-0.13617675,-0.06240924
-0.022031162,0.051477816,0.554779,-0.23250073,-0.26110798,-0.35938358,0.73440605,-0.08907285,-0.52527493,-0.26433796,-0.19536969,0.63806754,0.024322607,0.24896641,-0.49259025,0.41288802
-0.2172652,0.14340782,0.30622435,-0.56610346,-0.3835843,-0.08850683,0.20130211,0.1589481,-0.44737348,-0.10789485,0.18745482,-0.0052046403,-0.12459702,0.068154894,-0.15742774,0.4885451
-0.12893018,0.2394392,-0.3151815,-0.29558516,-0.15348552,-0.093682036,0.20451173,0.19050372,-0.24877253,-0.036542863,-0.33179346,-0.54212505,-0.21193865,0.16315514,-0.26593474,0.24659324
-0.72011185,0.10399905,-0.23839039,-0.092530176,-0.26696694,-0.07668792,0.16386957,0.06068361,-0.12130922,0.2561807,-0.3240142,-0.57807666,0.29217777,-0.16712731,-0.13974097,0.2883784
-0.084977716,0.16116717,0.2938918,-0.6329998,-0.49091583,0.04069622,0.3711396,0.20533523,-0.5451278,-0.13253823,0.2585844,0.056437433,-0.035401694,0.06380512,-0.36933634,0.44483757
0.079283416,0.4742399,0.42221534,-0.7357638,-0.009264983,0.07273273,0.74700004,-0.18148437,-0.59300673,-0.12948182,0.21301073,0.27597594,0.06221129,0.2231816,-0.27526218,0.02185942
0.19760194,0.14717881,0.47078294,-0.528303,-0.2247216,-0.22226398,0.47112733,-0.21488667,-0.43868476,-0.28066945,0.014986791,0.34259355,-0.00027793832,0.34690556,-0.4240107,0.28172
0.071661465,0.22961424,0.05291881,-0.5524385,0.14874284,-0.28087837,0.33505106,-0.13539612,-0.2185181,-0.02608008,-0.04549391,0.058266565,0.045673285,0.17355274,0.24616583,0.07500142
0.0035955906,-0.27709076,0.27758133,0.21585563,-0.70163316,-0.15186042,0.073093235,0.29797906,-0.39694205,-0.54233825,-0.16798177,0.04821807,-0.503369,0.34789082,-0.1633948,0.28427836
-0.0827926,0.3109111,0.5366363,-0.41275606,-0.22980723,-0.17248674,0.35548642,0.05565663,-0.53293073,0.19400823,0.17552844,-0.3565418,0.18562232,0.3118887,-0.19803761,0.23682912
0.40818164,0.1522216,0.40934184,-0.1900157,0.03979095,-0.3880558,0.792515,-0.41450974,-0.16474764,-0.5193958,-0.9750776,0.45374686,0.20781736,0.06669882,-0.43941075,0.2399614
-0.4728565,0.1590257,-0.28319895,-0.2381785,-0.20165145,0.1415076,0.12031287,0.32337895,-0.47319585,0.21492219,-0.14346637,-0.57513463,-0.040267833,0.14630492,-0.0652646,0.039292347
0.03394255,0.10762538,0.20854369,-0.4425598,-0.07336233,-0.35345912,0.5037347,-0.056351386,-0.32465088,0.14899124,-0.5165592,0.43011272,0.35711062,0.0013780561,-0.26006657,0.43673941
0.17666315,-0.3938838,0.055031046,0.41233236,-0.1823522,-0.43903238,0.13881509,0.056541506,0.062372595,-0.39442995,-0.7088388,0.053300798,-0.054872848,0.096430175,-0.05721649,0.5645072
0.032494463,0.5942337,0.4468565,-0.46196833,0.08333839,-0.15832087,0.47183663,-0.24110027,-0.3271538,-0.22750758,-0.0023499392,-0.43430364,0.081452794,0.23536998,-0.2341166,0.011793723
0.17353569,0.10932198,0.42269057,-0.42600384,-0.27425256,-0.44094974,0.41266915,0.03127154,-0.4955242,-0.4380844,0.27414563,-0.0223727,-0.25593552,0.5848628,-0.24512939,0.06359537
0.07940853,0.20391583,0.35217312,-0.25707453,-0.029451732,-0.4243886,0.49412856,-0.20088272,-0.031608567,-0.031261645,-0.16345686,0.20993893,0.18707106,0.34041828,0.11185193,0.25889963
-0.45296803,0.10013315,-0.60418993,-0.33494744,-0.37057495,-0.16319022,0.14780575,0.22497937,-0.31079784,0.19825059,-0.38838607,-0.59515375,0.0766357,0.062230017,-0.20385483,0.22113304
0.20268533,-0.059631363,0.3774243,-0.024156071,0.079429165,0.21066566,0.80038726,-0.09703785,-0.2251664,0.021043226,-0.11702218,-0.27523422,-0.5874917,-0.5763159,-0.3670552,0.1791845
-0.104371965,-0.24314412,0.0284329,0.118816614,-0.44578058,-0.058981724,0.35657993,0.062435117,-0.41647694,-0.56570303,-0.5272006,0.43786824,-0.34059697,-0.48343724,-0.4130869,-0.21053912
0.07574129,-0.27136055,0.32884958,-0.36960626,-0.21627025,0.22790529,0.86453503,0.28947484,-0.80145526,-0.060792346,-0.23751324,-0.046609074,-0.29984826,-0.4275527,-0.5673988,-0.3910452
0.24989548,-0.34470028,0.396082,-0.2800411,-0.2669452,-0.059426773,0.8263307,0.37443343,-0.7501716,-0.12683083,-0.25572014,0.05672489,-0.34396532,-0.44164127,-0.5132005,-0.2545812
0.04490727,-0.15379958,0.09754719,0.42677873,-0.35340545,-0.1465165,0.56421846,-0.09074883,-0.20296974,-0.68852526,-0.56676555,0.4523415,-0.3921333,-0.35760707,-0.26419988,-0.048957586
-0.14064875,0.09889297,0.16523297,-0.24714267,-0.12570903,0.32602954,0.3918531,0.22823666,-0.5364537,-0.7913498,-0.44084224,0.31033534,-0.15445071,-0.555113,-0.59207135,-0.69753015
-0.115084715,-0.44865647,0.27413994,-0.16722207,-0.397916,-0.26674378,0.61931103,0.13286893,-0.11971366,-0.18877393,-0.44599238,0.31488943,-0.2837794,-0.42156655,-0.20185633,-0.16123837
-0.05514279,0.053280737,-0.05493275,-0.15470207,-0.35139823,-0.28220206,0.3299283,0.40803522,-0.4446897,-0.42682737,-0.41861168,0.4022411,0.15629062,-0.1298392,-0.07139903,-0.37904102
-0.020989202,-0.26967657,0.5136512,0.31341508,-0.48387477,-0.2143027,0.9224925,0.01670355,0.013025612,-0.42903116,-0.39476174,0.21608667,-0.4999422,-0.8944287,-0.44684216,-0.06928027
-0.014131203,-0.06978352,0.13389814,0.30693516,-0.39595377,-0.17039508,0.6050023,-0.15321013,0.09632631,-0.5301027,-0.5980277,0.32024962,-0.42121142,-0.5554496,-0.2670561,0.18307021
-0.014914703,-0.24382076,0.34909633,-0.0052410513,0.46433347,0.43092656,0.7225274,-0.23037757,-0.3687909,-0.2675885,-0.35058987,-0.17899919,-0.342784,-0.12861782,-0.42002642,0.32083404
0.1989815,-0.16400874,0.24589092,-0.15304804,0.2364103,0.09766778,0.22030574,0.6102779,-0.5334914,-0.34318572,-0.100901276,0.013345659,0.045209244,-0.04737431,-0.1331931,-0.5151401
0.058745608,0.011652775,0.13716725,-0.35132656,-0.41282067,-0.20436232,0.6795679,0.24522199,-0.29958162,-0.26989636,-0.31905222,0.3224867,-0.0709162,-0.13695632,-0.2583639,-0.2253987
0.19121905,-0.17889003,0.10422675,0.4526532,-0.30093446,-0.1988979,0.6468799,-0.055287436,0.004722528,-0.6056121,-0.35434055,0.3906625,-0.32826194,-0.61157024,-0.19686344,-0.049383964
-0.17623924,0.01899013,-0.0029046498,-0.23080449,-0.24998076,-0.13111934,0.41785267,0.6602985,-0.20827612,-0.33763394,-0.28722426,0.21675391,0.116052896,-0.33513695,-0.101589784,-0.6281393
-0.085567854,-0.24412131,0.25663164,-0.09243169,-0.4535529,0.033352286,0.6743989,0.19519308,-0.4009312,-0.3279137,-0.3834718,0.3080722,-0.5004266,-0.70157623,-0.36170578,-0.17178813
-0.05482532,-0.02866228,0.30870655,0.13161404,-0.21202189,-0.00031840056,1.1050286,-0.12713727,-0.07243499,-0.28115165,-0.55185056,0.32715946,-0.6318187,-0.65263015,-0.21402614,-0.13106377
-0.17807215,-0.5538958,0.13052556,0.40450755,-0.54652315,-0.21494152,0.23907378,0.32665893,-0.29459894,-0.67259127,-0.399499,0.29511237,-0.24783793,-0.45492607,-0.31616652,0.09782468
0.09426221,0.032450616,0.31356955,-0.043298244,-0.055832706,0.17885382,0.9545289,-0.0957796,-0.28015342,-0.20627943,-0.41411534,0.27881807,-0.2822968,-0.74250114,0.12974767,-0.08435987
-0.10032084,-0.08581579,-0.058919087,-0.23789926,-0.44857997,-0.4174894,0.29563326,0.62249553,-0.5393206,-0.35275543,-0.44228175,0.12536657,0.009214239,-0.063329026,-0.05842165,0.042551223
0.15281653,-0.12572277,0.2473655,-0.07217108,0.0009496282,0.46847713,0.5682727,0.088337615,-0.35508826,-0.36453348,-0.31164828,0.08125955,-0.49495593,-0.8309008,-0.20277978,-0.20984045
0.12272462,-0.19406764,0.19550511,0.15478319,0.034309395,0.19650748,0.9888465,-0.31279504,-0.010991238,-0.17292413,-0.21614018,-0.25830972,-0.59682655,-0.52764636,-0.42625532,0.22964445
-0.33606622,-0.11090623,-0.28447226,-0.17473316,-0.4149319,-0.23854063,0.04954116,0.68472695,-0.34878474,-0.33086246,-0.34850517,0.119769946,0.06108693,0.21652038,-0.035703517,-0.19584173
-0.0047943518,-0.24954113,-0.22575301,0.3089053,-0.578178,-0.30285126,0.14985313,0.52260566,-0.4177803,-0.60383624,-0.67581695,0.3565483,-0.40021053,0.057760593,-0.19702064,-0.15534362
0.023028791,-0.47111124,0.15708971,0.010146402,-0.16662635,0.12682809,-0.12646979,0.75185305,-0.56930786,-0.5229466,-0.30396685,0.06198944,-0.12621221,-0.029163131,-0.30003542,-0.23344189
-0.16856076,-0.120755866,-0.11084304,0.068715364,-0.4802388,-0.34206325,0.37615237,0.051703114,-0.2704634,-0.48109755,-0.5198666,0.46839654,-0.12504075,-0.3773783,-0.19106965,0.072569385
-0.4028701,-0.09170011,0.23628867,-0.47513723,0.4775846,0.0864612,0.98513365,-0.79012,0.5818358,-0.09323199,0.050134003,-0.4016329,-0.1516579,-0.07009683,-0.41936257,0.24365878
-0.08922028,-0.27343717,0.381487,0.30200607,0.10415371,0.20104887,0.6593367,-0.41867253,0.32208568,-0.48792493,-0.29154694,-0.28475028,-0.40812588,-0.479885,-0.5938652,0.098368585
0.008515686,-0.21014902,0.13237664,-0.0679224,-0.5413769,-0.24861471,0.8062179,-0.10050057,-0.15468916,-0.31529787,-0.61086327,0.32847172,-0.43852827,-0.42111677,-0.6108247,-0.078810215
0.0044710375,-0.032547064,0.13411033,0.2705478,-0.3382402,-0.097490266,0.39490363,-0.04445718,-0.31467658,-0.6015957,-0.6592608,0.35969555,-0.5414685,-0.24781293,-0.46704,-0.052675348
-0.06007749,-0.32867935,-0.7981974,0.056272373,-0.5035227,-0.19770317,0.16572614,0.3526649,0.2065225,-0.44050902,-0.69938105,0.33218777,-0.12048154,0.25176466,0.3033149,-0.034761015
